"RecordType"|"Company"|"Number"|"VendorGroup"|"Vendor"|"VendorName"|"TransactionDate"|"JCCo"|"Job"|"JobDescription"|"Description"|"DetailLineCount"|"TotalOrigCost"|"TotalOrigTax"|"RemainingAmount"|"RemainingTax"
"PO"|"1"|"1-14022019"|"1"|"52648"|"STAR RENTALS"|"1/22/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"2640.25"|"0.00"|"1380.25"|"0.00"
"PO"|"1"|"1-14022087"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"1/22/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"SM FIELD MATERIALS            "|"1"|"1446.15"|"0.00"|"44.15"|"0.00"
"PO"|"1"|"1-14022095"|"1"|"50061"|"AEP-SPAN"|"1/22/2014 12:00:00 AM"|"1"|"  1007-001"|"REKLAIM VACUUM"|"SM FIELD MATERIALS            "|"1"|"515.12"|"0.00"|"34.00"|"0.00"
"PO"|"1"|"1-14022101"|"1"|"51236"|"HERMISTON PLAN CENTER"|"1/22/2014 12:00:00 AM"|"1"|"  1312-001"|"PDX 4 POD 15"|"MISC ITEMS                    "|"1"|"504.00"|"0.00"|"96.00"|"0.00"
"PO"|"1"|"1-14022104"|"1"|"51236"|"HERMISTON PLAN CENTER"|"1/22/2014 12:00:00 AM"|"1"|"  8567-001"|"VADATA PDX4 POD 15"|"MISC ITEMS                    "|"1"|"204.00"|"0.00"|"204.00"|"0.00"
"PO"|"1"|"1-14022122"|"1"|"53092"|"WORLD COURIER GROUND"|"1/22/2014 12:00:00 AM"|"1"|"  9407-001"|"Barran Liebman TI"|"MISC ITEMS                    "|"1"|"17.44"|"0.00"|"17.44"|"0.00"
"PO"|"1"|"1-14022123"|"1"|"51771"|"MESHER SUPPLY CO"|"1/22/2014 12:00:00 AM"|"1"|"  9457-001"|"1500 Plaza Unisex"|"SM FIELD MATERIALS            "|"1"|"2869.18"|"0.00"|"539.96"|"0.00"
"PO"|"1"|"1-14022171"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"1/22/2014 12:00:00 AM"|"1"|"  8568-001"|"PNW METAL RECYCLE"|"SM FIELD MATERIALS            "|"1"|"4086.00"|"0.00"|"1114.16"|"0.00"
"PO"|"1"|"1-14022177"|"1"|"53104"|"WE-COLLEY, DAVID"|"1/22/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"4440.00"|"0.00"|"561.59"|"0.00"
"PO"|"1"|"1-14023016"|"1"|"52648"|"STAR RENTALS"|"1/23/2014 12:00:00 AM"|"1"|"  1395-001"|"FRAN'S CHOCOLATES"|"RENTALS                       "|"1"|"2031.23"|"0.00"|"114.98"|"0.00"
"PO"|"1"|"1-14023129"|"1"|"51194"|"HARRINGTON IND PLASTICS"|"1/23/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"2008.16"|"0.00"|"661.81"|"0.00"
"PO"|"1"|"1-14023135"|"1"|"50088"|"ALASKAN COPPER & BRASS"|"1/23/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"SM PRODUCTION MATERIALS       "|"1"|"1743.36"|"0.00"|"2.56"|"0.00"
"PO"|"1"|"1-14023137"|"1"|"51639"|"M & L SUPPLY CO, INC."|"1/23/2014 12:00:00 AM"|"1"|"  1149-001"|"BPA MUNRO SCHEDULING"|"PLUMBING MATERIALS            "|"1"|"5334.31"|"0.00"|"2482.89"|"0.00"
"PO"|"1"|"1-14023144"|"1"|"50454"|"CASCADE MACHINERY & ELECT"|"1/23/2014 12:00:00 AM"|"1"|"  4981-001"|"Ross Display"|"HVAC MATERIALS                "|"1"|"227.73"|"0.00"|"227.73"|"0.00"
"PO"|"1"|"1-14023158"|"1"|"51639"|"M & L SUPPLY CO, INC."|"1/23/2014 12:00:00 AM"|"1"|"  1149-001"|"BPA MUNRO SCHEDULING"|"PLUMBING MATERIALS            "|"1"|"14715.36"|"0.00"|"11174.75"|"0.00"
"PO"|"1"|"1-14023188"|"1"|"52724"|"TACOMA SCREW PRODUCTS"|"1/23/2014 12:00:00 AM"|"1"|"  1009-001"|"GENERAL BIODIESEL"|"PIPING MATERIALS              "|"1"|"918.23"|"0.00"|"172.21"|"0.00"
"PO"|"1"|"1-14024006"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"1/24/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"2373.96"|"0.00"|"116.20"|"0.00"
"PO"|"1"|"1-14024025"|"1"|"50390"|"CD'A METALS"|"1/24/2014 12:00:00 AM"|"1"|"  1149-001"|"BPA MUNRO SCHEDULING"|"PIPING MATERIALS              "|"1"|"104.30"|"0.00"|"8.35"|"0.00"
"PO"|"1"|"1-14024042"|"1"|"52648"|"STAR RENTALS"|"1/24/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"4130.00"|"0.00"|"1034.00"|"0.00"
"PO"|"1"|"1-14024043"|"1"|"52648"|"STAR RENTALS"|"1/24/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1365.00"|"0.00"|"390.00"|"0.00"
"PO"|"1"|"1-14024045"|"1"|"52648"|"STAR RENTALS"|"1/24/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"4130.00"|"0.00"|"1020.00"|"0.00"
"PO"|"1"|"1-14024046"|"1"|"52648"|"STAR RENTALS"|"1/24/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1365.00"|"0.00"|"390.00"|"0.00"
"PO"|"1"|"1-14024090"|"1"|"51049"|"GENERAL SHEET METAL"|"1/24/2014 12:00:00 AM"|"1"|"  1289-001"|"MS PERCEPTIVE PIXEL"|"SM FIELD MATERIALS            "|"1"|"8016.00"|"0.00"|"4542.00"|"0.00"
"PO"|"1"|"1-14024099"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"1/24/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"SM FIELD MATERIALS            "|"1"|"976.89"|"0.00"|"282.38"|"0.00"
"PO"|"1"|"1-14024111"|"1"|"51249"|"HILTI INC"|"1/24/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"PIPING MATERIALS              "|"1"|"741.74"|"0.00"|"345.70"|"0.00"
"PO"|"1"|"1-14024115"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"1/24/2014 12:00:00 AM"|"1"|"  1219-001"|"SR 520 TRANSIT STN"|"SM PRODUCTION MATERIALS       "|"1"|"1074.52"|"0.00"|"1074.52"|"0.00"
"PO"|"1"|"1-14024117"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/24/2014 12:00:00 AM"|"1"|"  9448-001"|"The Morrison"|"HVAC MATERIALS                "|"1"|"131.51"|"0.00"|"1.14"|"0.00"
"PO"|"1"|"1-14024120"|"1"|"52648"|"STAR RENTALS"|"1/24/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"2565.16"|"0.00"|"0.16"|"0.00"
"PO"|"1"|"1-14027003"|"1"|"50706"|"DEARBORN LUMBER CO"|"1/27/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"SM PRODUCTION MATERIALS       "|"1"|"507.78"|"0.00"|"2.73"|"0.00"
"PO"|"1"|"1-14027018"|"1"|"53832"|"COMM ALARM & DETECTN INC"|"1/27/2014 12:00:00 AM"|"1"|" 12657-001"|"Puget Sound Pipe"|"SUBCONTRACTS                  "|"1"|"55.00"|"0.00"|"55.00"|"0.00"
"PO"|"1"|"1-14027046"|"1"|"51105"|"GRAINGER INC"|"1/27/2014 12:00:00 AM"|"1"|"  1463-001"|"US BANCORP FS CHECK"|"EQUIPMENT                     "|"1"|"304.18"|"0.00"|"16.00"|"0.00"
"PO"|"1"|"1-14027077"|"1"|"52215"|"PRAXAIR DISTRIBUTION"|"1/27/2014 12:00:00 AM"|"1"|"  1309-001"|"INTEL AFO LOR 3.15"|"PIPING MATERIALS              "|"1"|"1375.26"|"0.00"|"425.53"|"0.00"
"PO"|"1"|"1-14027108"|"1"|"50432"|"CAPITOL PUMP RESOURCES"|"1/27/2014 12:00:00 AM"|"1"|"  1178-001"|"RUFUS 2.0 BLOCK 14"|"MISC ITEMS                    "|"1"|"206711.00"|"0.00"|"206711.00"|"0.00"
"PO"|"1"|"1-14027163"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"1/27/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"SM FIELD MATERIALS            "|"1"|"737.80"|"0.00"|"38.08"|"0.00"
"PO"|"1"|"1-14027170"|"1"|"53831"|"COMMERCIAL FIRE PROT INC"|"1/27/2014 12:00:00 AM"|"1"|" 12657-001"|"Puget Sound Pipe"|"SUBCONTRACTS                  "|"1"|"636.18"|"0.00"|"318.09"|"0.00"
"PO"|"1"|"1-14027210"|"1"|"52113"|"PART WORKS INC"|"1/27/2014 12:00:00 AM"|"1"|" 13767-001"|"MCK FMS SEATTLE 2014"|"MISC ITEMS                    "|"1"|"1286.56"|"0.00"|"643.28"|"0.00"
"PO"|"1"|"1-14027229"|"1"|"53831"|"COMMERCIAL FIRE PROT INC"|"1/27/2014 12:00:00 AM"|"1"|" 12240-001"|"Puget Sound Pipe - B"|"SUBCONTRACTS                  "|"1"|"395.00"|"0.00"|"395.00"|"0.00"
"PO"|"1"|"1-14027231"|"1"|"53832"|"COMM ALARM & DETECTN INC"|"1/27/2014 12:00:00 AM"|"1"|" 12240-001"|"Puget Sound Pipe - B"|"SUBCONTRACTS                  "|"1"|"660.00"|"0.00"|"660.00"|"0.00"
"PO"|"1"|"1-14027235"|"1"|"54153"|"ALEXANDER GOW FIRE EQUIP"|"1/27/2014 12:00:00 AM"|"1"|" 12243-001"|"Sweetbrier Apartment"|"SUBCONTRACTS                  "|"1"|"128.00"|"0.00"|"128.00"|"0.00"
"PO"|"1"|"1-14027237"|"1"|"53855"|"CONVERGINT TECHNOLOGIES"|"1/27/2014 12:00:00 AM"|"1"|" 12247-001"|"Westlake Village"|"SUBCONTRACTS                  "|"1"|"1488.00"|"0.00"|"1488.00"|"0.00"
"PO"|"1"|"1-14027238"|"1"|"54153"|"ALEXANDER GOW FIRE EQUIP"|"1/27/2014 12:00:00 AM"|"1"|" 12247-001"|"Westlake Village"|"SUBCONTRACTS                  "|"1"|"129.00"|"0.00"|"129.00"|"0.00"
"PO"|"1"|"1-14027239"|"1"|"51592"|"LIFTING GEAR HIRE CORP"|"1/27/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"RENTALS                       "|"1"|"4644.00"|"0.00"|"1528.72"|"0.00"
"PO"|"1"|"1-14027249"|"1"|"50910"|"FASTENAL COMPANY"|"1/27/2014 12:00:00 AM"|"1"|"  8567-001"|"VADATA PDX4 POD 15"|"ELECTRICAL MATERIALS          "|"1"|"17239.86"|"0.00"|"179.86"|"0.00"
"PO"|"1"|"1-14028028"|"1"|"51328"|"IMPACT INC"|"1/28/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"6911.68"|"0.00"|"1352.90"|"0.00"
"PO"|"1"|"1-14028062"|"1"|"52648"|"STAR RENTALS"|"1/28/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1475.00"|"0.00"|"222.00"|"0.00"
"PO"|"1"|"1-14028069"|"1"|"55810"|"TWIN CITY FAN COMPANY LTD"|"1/28/2014 12:00:00 AM"|"1"|" 10340-001"|"LA Fitness - Pearl D"|"MISC ITEMS                    "|"1"|"7234.88"|"0.00"|"2469.44"|"0.00"
"PO"|"1"|"1-14028102"|"1"|"50934"|"FIRESTONE BLDG PRODUCTS"|"1/28/2014 12:00:00 AM"|"1"|"  1240-001"|"OCOCHO HANGAR"|"SM FIELD MATERIALS            "|"1"|"351153.00"|"0.00"|"232217.09"|"0.00"
"PO"|"1"|"1-14028104"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/28/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"17691.12"|"0.00"|"137.75"|"0.00"
"PO"|"1"|"1-14028108"|"1"|"50710"|"DELIVERY EXPRESS INC"|"1/28/2014 12:00:00 AM"|"1"|" 12829-001"|"BE Aerospace Bldg 2"|"MISC ITEMS                    "|"1"|"70.63"|"0.00"|"70.63"|"0.00"
"PO"|"1"|"1-14028152"|"1"|"50920"|"FERGUSON FIRE & FAB #720"|"1/28/2014 12:00:00 AM"|"1"|"  1179-001"|"ST THOMAS EBSWORTH"|"PIPING MATERIALS              "|"1"|"454.63"|"0.00"|"3.22"|"0.00"
"PO"|"1"|"1-14028172"|"1"|"52811"|"TRANE OREGON SERVICE"|"1/28/2014 12:00:00 AM"|"1"|"  1289-001"|"MS PERCEPTIVE PIXEL"|"EQUIPMENT                     "|"1"|"18260.00"|"0.00"|"18009.76"|"0.00"
"PO"|"1"|"1-14028177"|"1"|"52648"|"STAR RENTALS"|"1/28/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1375.00"|"0.00"|"195.00"|"0.00"
"PO"|"1"|"1-14028179"|"1"|"55182"|"SOUND WATER TREATMENT"|"1/28/2014 12:00:00 AM"|"1"|" 12250-001"|"Bellevue Art Museum"|"SUBCONTRACTS                  "|"1"|"800.00"|"0.00"|"400.00"|"0.00"
"PO"|"1"|"1-14029042"|"1"|"51639"|"M & L SUPPLY CO, INC."|"1/29/2014 12:00:00 AM"|"1"|"  1149-001"|"BPA MUNRO SCHEDULING"|"PLUMBING MATERIALS            "|"1"|"5253.93"|"0.00"|"5253.93"|"0.00"
"PO"|"1"|"1-14029058"|"1"|"51639"|"M & L SUPPLY CO, INC."|"1/29/2014 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"PLUMBING MATERIALS            "|"1"|"255.00"|"0.00"|"8.64"|"0.00"
"PO"|"1"|"1-14029059"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"1/29/2014 12:00:00 AM"|"1"|"  1068-001"|"FAIRFAX KIRKLAND-MEC"|"PLUMBING MATERIALS            "|"1"|"815.41"|"0.00"|"188.16"|"0.00"
"PO"|"1"|"1-14029084"|"1"|"53092"|"WORLD COURIER GROUND"|"1/29/2014 12:00:00 AM"|"1"|"  9457-001"|"1500 Plaza Unisex"|"MISC ITEMS                    "|"1"|"17.37"|"0.00"|"17.37"|"0.00"
"PO"|"1"|"1-14029104"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"1/29/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"368.20"|"0.00"|"184.10"|"0.00"
"PO"|"1"|"1-14029159"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/29/2014 12:00:00 AM"|"1"|"  1438-001"|"TENANT #1 PIONEER"|"PLUMBING MATERIALS            "|"1"|"121.83"|"0.00"|"3.32"|"0.00"
"PO"|"1"|"1-14029189"|"1"|"52648"|"STAR RENTALS"|"1/29/2014 12:00:00 AM"|"1"|"  1312-001"|"PDX 4 POD 15"|"RENTALS                       "|"1"|"1236.25"|"0.00"|"28.75"|"0.00"
"PO"|"1"|"1-14030015"|"1"|"50566"|"COMMERCIAL AIR FILTRATION"|"1/30/2014 12:00:00 AM"|"1"|"  9272-001"|"MUSEUM PLACE"|"HVAC MATERIALS                "|"1"|"63.88"|"0.00"|"31.94"|"0.00"
"PO"|"1"|"1-14030024"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/30/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"3766.00"|"0.00"|"601.60"|"0.00"
"PO"|"1"|"1-14030037"|"1"|"55182"|"SOUND WATER TREATMENT"|"1/30/2014 12:00:00 AM"|"1"|" 12260-001"|"FlightSafety Interna"|"SUBCONTRACTS                  "|"1"|"3000.00"|"0.00"|"2000.00"|"0.00"
"PO"|"1"|"1-14030040"|"1"|"52176"|"PLATT ELECTRIC SUPPLY INC"|"1/30/2014 12:00:00 AM"|"1"|"  8567-001"|"VADATA PDX4 POD 15"|"ELECTRICAL MATERIALS          "|"1"|"550.32"|"0.00"|"221.88"|"0.00"
"PO"|"1"|"1-14030062"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"1/30/2014 12:00:00 AM"|"1"|"  1438-001"|"TENANT #1 PIONEER"|"PLUMBING MATERIALS            "|"1"|"416.34"|"0.00"|"98.04"|"0.00"
"PO"|"1"|"1-14030101"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/30/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"MISC ITEMS                    "|"1"|"279.60"|"0.00"|"15.00"|"0.00"
"PO"|"1"|"1-14030110"|"1"|"52476"|"SEATTLE BOILER WORKS"|"1/30/2014 12:00:00 AM"|"1"|"  1012-001"|"ASH GROVE CEMENT"|"SM FIELD MATERIALS            "|"1"|"312.00"|"0.00"|"15.00"|"0.00"
"PO"|"1"|"1-14030114"|"1"|"51309"|"HOFFMAN INSTRUMENTATION"|"1/30/2014 12:00:00 AM"|"1"|"  1240-001"|"OCOCHO HANGAR"|"MISC ITEMS                    "|"1"|"17.37"|"0.00"|"17.37"|"0.00"
"PO"|"1"|"1-14030115"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/30/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"4308.60"|"0.00"|"748.00"|"0.00"
"PO"|"1"|"1-14030134"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"1/30/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"1538.92"|"0.00"|"329.78"|"0.00"
"PO"|"1"|"1-14030137"|"1"|"55688"|"INDUSTRIAL LOUVERS INC"|"1/30/2014 12:00:00 AM"|"1"|"  1240-001"|"OCOCHO HANGAR"|"MISC ITEMS                    "|"1"|"2311.00"|"0.00"|"2311.00"|"0.00"
"PO"|"1"|"1-14030142"|"1"|"51956"|"NORBY COMPANY"|"1/30/2014 12:00:00 AM"|"1"|"  1105-001"|"5TH&BELL TI-CONST"|"EQUIPMENT                     "|"1"|"106420.00"|"0.00"|"27669.00"|"0.00"
"PO"|"1"|"1-14030151"|"1"|"52648"|"STAR RENTALS"|"1/30/2014 12:00:00 AM"|"1"|" 13743-001"|"METAL SHOP 2014 R&M"|"RENTALS                       "|"1"|"1.00"|"0.00"|"1.00"|"0.00"
"PO"|"1"|"1-14030160"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"1/30/2014 12:00:00 AM"|"1"|" 12146-001"|"Kiro radio"|"MISC ITEMS                    "|"1"|"1.00"|"0.00"|"1.00"|"0.00"
"PO"|"1"|"1-14030173"|"1"|"50061"|"AEP-SPAN"|"1/30/2014 12:00:00 AM"|"1"|"  1308-001"|"PDX 4 POD 16"|"SM PRODUCTION MATERIALS       "|"1"|"4648.14"|"0.00"|"0.49"|"0.00"
"PO"|"1"|"1-14031006"|"1"|"51139"|"GEM FABRICATION OF WA"|"1/31/2014 12:00:00 AM"|"1"|"  1194-001"|"MS MARYMOOR TI"|"PIPING MATERIALS              "|"1"|"6212.79"|"0.00"|"4.42"|"0.00"
"PO"|"1"|"1-14031015"|"1"|"50447"|"CARRIER CORPORATION"|"1/31/2014 12:00:00 AM"|"1"|"  1171-001"|"LILAC PLAZA"|"MISC ITEMS                    "|"1"|"41665.00"|"0.00"|"1928.00"|"0.00"
"PO"|"1"|"1-14031022"|"1"|"50820"|"EDGE CONSTRUCTION SUPPLY"|"1/31/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"RENTALS                       "|"1"|"3913.20"|"0.00"|"40.20"|"0.00"
"PO"|"1"|"1-14031036"|"1"|"52648"|"STAR RENTALS"|"1/31/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1321.25"|"0.00"|"221.25"|"0.00"
"PO"|"1"|"1-14031038"|"1"|"52648"|"STAR RENTALS"|"1/31/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1375.00"|"0.00"|"275.00"|"0.00"
"PO"|"1"|"1-14031040"|"1"|"52648"|"STAR RENTALS"|"1/31/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1401.25"|"0.00"|"221.25"|"0.00"
"PO"|"1"|"1-14031042"|"1"|"52648"|"STAR RENTALS"|"1/31/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1401.25"|"0.00"|"221.25"|"0.00"
"PO"|"1"|"1-14031044"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"1/31/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"372.94"|"0.00"|"372.94"|"0.00"
"PO"|"1"|"1-14031051"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"1/31/2014 12:00:00 AM"|"1"|"  1012-001"|"ASH GROVE CEMENT"|"PIPING MATERIALS              "|"1"|"2856.30"|"0.00"|"2856.30"|"0.00"
"PO"|"1"|"1-14031057"|"1"|"52056"|"OUT OF THE WOODS"|"1/31/2014 12:00:00 AM"|"1"|" 10636-001"|"CPE FEDEX GP-1 GP-3"|"ELECTRICAL MATERIALS          "|"1"|"59.00"|"0.00"|"59.00"|"0.00"
"PO"|"1"|"1-14031074"|"1"|"50080"|"AIR REPS LLC"|"1/31/2014 12:00:00 AM"|"1"|"  1171-001"|"LILAC PLAZA"|"MISC ITEMS                    "|"1"|"810.00"|"0.00"|"810.00"|"0.00"
"PO"|"1"|"1-14031079"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"1/31/2014 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"ELECTRICAL MATERIALS          "|"1"|"349.00"|"0.00"|"349.00"|"0.00"
"PO"|"1"|"1-14031088"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"1/31/2014 12:00:00 AM"|"1"|"  1061-001"|"3400 STONE S&C"|"PIPING MATERIALS              "|"1"|"1700.34"|"0.00"|"47.42"|"0.00"
"PO"|"1"|"1-14031111"|"1"|"51139"|"GEM FABRICATION OF WA"|"1/31/2014 12:00:00 AM"|"1"|"  1191-001"|"MORNINGSIDE ACADEMY"|"PIPING MATERIALS              "|"1"|"7282.10"|"0.00"|"33.15"|"0.00"
"PO"|"1"|"1-14031113"|"1"|"50894"|"FABER INDUSTRIAL SUPPLY"|"1/31/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"1108.60"|"0.00"|"554.30"|"0.00"
"PO"|"1"|"1-14031140"|"1"|"50820"|"EDGE CONSTRUCTION SUPPLY"|"1/31/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"SM FIELD MATERIALS            "|"1"|"11269.09"|"0.00"|"3785.72"|"0.00"
"PO"|"1"|"1-14031152"|"1"|"50865"|"EOFF ELECTRIC SUPPLY"|"1/31/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"2386.52"|"0.00"|"1029.07"|"0.00"
"PO"|"1"|"1-14031157"|"1"|"52139"|"PERINE DANFORTH CO LLC"|"1/31/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"SM FIELD MATERIALS            "|"1"|"94.25"|"0.00"|"18.85"|"0.00"
"PO"|"1"|"1-14031178"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/31/2014 12:00:00 AM"|"1"|" 10745-001"|"GOOGLE PKV3 PLUMBING"|"PLUMBING MATERIALS            "|"1"|"3668.05"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-14034033"|"1"|"52091"|"PACIFIC RUBBER INC"|"2/3/2014 12:00:00 AM"|"1"|"  1789-001"|"PO# Verbal"|"PIPING MATERIALS              "|"1"|"176.28"|"0.00"|"88.14"|"0.00"
"PO"|"1"|"1-14034102"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"2/3/2014 12:00:00 AM"|"1"|"  1469-001"|"REGUS LIBERTY CENTRE"|"SM FIELD MATERIALS            "|"1"|"53.75"|"0.00"|"51.84"|"0.00"
"PO"|"1"|"1-14034107"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"2/3/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"1920.96"|"0.00"|"5.02"|"0.00"
"PO"|"1"|"1-14034116"|"1"|"50394"|"CB ENGINEERNG PACIFIC INC"|"2/3/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"2690.91"|"0.00"|"376.25"|"0.00"
"PO"|"1"|"1-14034117"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"2/3/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"PLUMBING MATERIALS            "|"1"|"4108.58"|"0.00"|"4108.58"|"0.00"
"PO"|"1"|"1-14034122"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"2/3/2014 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"PLUMBING MATERIALS            "|"1"|"206.40"|"0.00"|"92.77"|"0.00"
"PO"|"1"|"1-14034148"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"2/3/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"4506.50"|"0.00"|"2117.65"|"0.00"
"PO"|"1"|"1-14034150"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"2/3/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"2828.42"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-14034151"|"1"|"50066"|"AIR COMMODITIES INC"|"2/3/2014 12:00:00 AM"|"1"|"  1790-001"|"PO# NTP-Email"|"HVAC MATERIALS                "|"1"|"144.00"|"0.00"|"45.00"|"0.00"
"PO"|"1"|"1-14035028"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"2/4/2014 12:00:00 AM"|"1"|"  8644-001"|"UWMC PHASE 1 SF-NM"|"ELECTRICAL MATERIALS          "|"1"|"393.76"|"0.00"|"0.02"|"0.00"
"PO"|"1"|"1-14035032"|"1"|"53358"|"ACE TANK & FUELING EQUIP"|"2/4/2014 12:00:00 AM"|"1"|" 13267-001"|"State Farm"|"MISC ITEMS                    "|"1"|"390.15"|"0.00"|"390.15"|"0.00"
"PO"|"1"|"1-14035037"|"1"|"51639"|"M & L SUPPLY CO, INC."|"2/4/2014 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"PLUMBING MATERIALS            "|"1"|"1691.05"|"0.00"|"845.53"|"0.00"
