Company,InvoiceNumber,CustGroup,Customer,CustomerName,TransactionDate,InvoiceDescription,DetailLineCount,AmountDue,OriginalAmount,Tax
101,69610,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,108165,108165,0
101,69611,101,212962,Prime Electric           ,8/20/2013 0:00,AUG BILLING         ,1,36372.6,40414,0
101,69612,101,215587,Schneider Electric IT MCS,8/20/2013 0:00,AUG BILLING         ,1,75003.45,78951,0
101,69613,101,217260,Total Site Services LLC  ,8/20/2013 0:00,AUG BILLING         ,1,76645.98,85162.2,0
101,69614,101,206805,Garco Construction       ,8/20/2013 0:00,AUG BILLING         ,2,52850.11,55631.7,0
101,69615,101,215732,Sellen Construction      ,8/20/2013 0:00,AUG BILLING         ,1,5494.5,6105,0
101,69616,101,207677,Hoffman Construction     ,8/20/2013 0:00,AUGUST BILLING      ,1,27000,30000,0
101,69618,101,217372,Turner Construction      ,8/20/2013 0:00,AUG BILLING         ,1,21447,21447,0
101,69619,101,216884,TURNER CONSTRUCTION CO   ,8/20/2013 0:00,AUG BILLING         ,1,24965,24965,0
101,69620,101,210744,MICROSOFT C/O CBRE       ,8/27/2013 0:00,AUGUST BILLING      ,2,410515.55,451773.39,0
101,69621,101,211216,McKinstry Co.            ,8/21/2013 0:00,AUG BILLING         ,2,102948.4,102948.4,0
101,69622,101,211216,McKinstry Co.            ,8/21/2013 0:00,AUG BILLING         ,1,1066906.77,1066906.77,0
101,69623,101,209997,Langley Investment Proper,8/22/2013 0:00,AUGUST BILLING      ,1,447.3,497,0
101,69626,101,208501,JR Abbott Construction   ,8/23/2013 0:00,AUG BILLING         ,1,45000,50000,0
101,69627,101,216403,Swinerton Builders       ,8/24/2013 0:00,AUGUST BILLING      ,1,13579.2,15088,0
101,69628,101,202399,Boeing Company           ,8/26/2013 0:00,AUGUST BILLING      ,2,50713,50713,0
101,69629,101,213558,Precision Construction   ,8/22/2013 0:00,AUGUST BILLING      ,1,8313.3,9237,0
101,69630,101,209997,Langley Investment Proper,8/22/2013 0:00,AUGUST BILLING      ,1,13500,15000,0
101,69631,101,216884,TURNER CONSTRUCTION CO   ,8/22/2013 0:00,AUGUST BILLING      ,1,7200,8000,0
101,69634,101,210607,MCKINSTRY ESSENTION INC  ,8/22/2013 0:00,AUG BILLING         ,1,173400,173400,0
101,69635,101,210607,MCKINSTRY ESSENTION INC  ,8/22/2013 0:00,AUGUST BILLING      ,1,36185.94,36185.94,0
101,69636,101,210607,MCKINSTRY ESSENTION INC  ,8/22/2013 0:00,AUG BILLING         ,1,625,625,0
101,69637,101,210607,MCKINSTRY ESSENTION INC  ,8/22/2013 0:00,AUG BILLING         ,1,19420,19420,0
101,69638,101,210607,MCKINSTRY ESSENTION INC  ,8/22/2013 0:00,AUG BILLING         ,2,60528,60528,0
101,69639,101,218747,Weyerhaeuser Advanced Exp,8/26/2013 0:00,AUGUST BILLING      ,1,47924,47924,0
101,69640,101,206647,GLY Construction         ,8/23/2013 0:00,AUGUST BILLING      ,1,30600,34000,0
101,69641,101,206341,Foushee & Associates     ,8/23/2013 0:00,AUG BILLING         ,1,18604.98,20672.2,0
101,69642,101,210607,MCKINSTRY ESSENTION INC  ,8/23/2013 0:00,AUG BILLING         ,2,163339,163339,0
101,69643,101,210607,MCKINSTRY ESSENTION INC  ,8/23/2013 0:00,AUG BILLING         ,2,78792,78792,0
101,69644,101,210607,MCKINSTRY ESSENTION INC  ,8/26/2013 0:00,AUG BILLING         ,2,29785,29785,0
101,69645,101,211216,McKinstry Co.            ,8/23/2013 0:00,AUG BILLING         ,1,50900,50900,0
101,69645,101,207343,Holland America Cruise Li,8/26/2013 0:00,AUGUST BILLING      ,3,259223.73,259223.73,0
101,69647,101,206805,Garco Construction       ,8/23/2013 0:00,AUG BILLING         ,1,67110.37,70642.5,0
101,69648,101,210313,Lydig Construction       ,8/23/2013 0:00,AUG BILLING         ,1,46195.3,51328.11,0
101,69649,101,201375,Avista Corporation       ,8/27/2013 0:00,AUGUST BILLING      ,2,10565.64,10565.64,0
101,69650,101,219040,Computer Protection Techn,8/27/2013 0:00,AUG BILLING         ,2,1053.3,1053.3,0
101,69651,101,219053,SPH Controls             ,8/27/2013 0:00,AUGUST BILLING      ,1,22680,22680,0
101,69652,101,219040,Computer Protection Techn,8/27/2013 0:00,AUG BILLING         ,2,21167.15,21167.15,0
101,69653,101,215732,Sellen Construction      ,8/27/2013 0:00,AUGUST BILLING      ,1,148500,165000,0
101,69654,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,1210,1210,0
101,69655,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,806,806,0
101,69656,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,300,300,0
101,69657,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,20721,20721,0
101,69658,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,11936,11936,0
101,69659,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,150,150,0
101,69660,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,779,779,0
101,69661,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,703,703,0
101,69662,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,5661,5661,0
101,69663,101,207760,Howard S Wright          ,8/26/2013 0:00,AUGUST BILLING      ,1,3167,3167,0
101,69664,101,211216,McKinstry Co.            ,8/26/2013 0:00,AUG BILLING         ,1,156549,156549,0
101,69665,101,200641,ARE Seattle 11           ,8/26/2013 0:00,AUGUST BILLING      ,1,14690,14690,0
101,69666,101,216927,Talon Capital            ,8/27/2013 0:00,AUGUST BILLING      ,2,225107.63,235878.33,0
101,69667,101,219058,UHS of Delaware          ,8/27/2013 0:00,AUGUST BILLING      ,3,198561.83,198561.83,0
101,69668,101,214645,SABEY CONSTRUCTION       ,8/27/2013 0:00,AUGUST BILLING      ,1,14702,14702,0
101,69669,101,215627,Seacon                   ,8/26/2013 0:00,AUG BILLING         ,2,67658.05,71219,0
101,69670,101,215627,Seacon                   ,8/26/2013 0:00,AUG BILLING         ,1,11332.55,11929,0
101,69671,101,210607,MCKINSTRY ESSENTION INC  ,8/27/2013 0:00,AUGUST BILLING      ,1,42393,42393,0
101,69672,101,215905,Skanska USA Bldg WA Divis,8/27/2013 0:00,AUGUST BILLING      ,2,348990.12,387766.8,0
101,69673,101,210607,MCKINSTRY ESSENTION INC  ,8/27/2013 0:00,AUG BILLING         ,1,94616,94616,0
101,69674,101,214347,Reynolds School District ,8/27/2013 0:00,AUG BILLING         ,1,14500,14500,0
101,69675,101,210607,MCKINSTRY ESSENTION INC  ,8/27/2013 0:00,AUG BILLING         ,1,96300,96300,0
101,69676,101,209774,Lewis & Clark College    ,8/27/2013 0:00,AUG BILLING         ,1,63097,63097,0
101,69677,101,205164,Dyno Nobel,,,,,,
101,69678,101,214757,SCHOMMER & SONS          ,8/27/2013 0:00,AUG BILLING         ,1,24000,24000,0
101,69680,101,210607,MCKINSTRY ESSENTION INC  ,8/27/2013 0:00,AUG BILLING         ,2,65756,65756,0
101,69682,101,208554,Jackson Contractors Group,8/27/2013 0:00,AUGUST BILLING      ,1,389323.3,409814,0
101,69683,101,209388,Kevcon                   ,8/27/2013 0:00,AUG BILLING         ,2,30588,30588,0
101,69686,101,219060,Western States Fire Prote,8/28/2013 0:00,AUGUST BILLING      ,1,6380,6380,0
101,69687,101,219037,Anning Johnson Company   ,8/28/2013 0:00,AUGUST BILLING      ,1,3900,3900,0
101,99999,101,207404,HST Construction         ,9/19/2012 0:00,                    ,1,-427,0,0
101,99999,101,207677,Hoffman Construction     ,7/11/2013 0:00,                    ,1,-456.55,0,0
101,99999,101,215905,Skanska USA Bldg WA Divis,7/17/2013 0:00,                    ,4,-81,0,0
101,1000042,101,200499,AMAZON.COM               ,10/24/2013 0:00,JB App# 2,4,63742.04,64742.04,0
101,1000054,101,200499,AMAZON.COM               ,10/30/2013 0:00,Released Retainage,1,1000,1000,0
101,1000056,101,200639,ARDEN/IPC YEON           ,11/14/2013 0:00,JB App# 1,6,1427.03,1427.03,102.03
101,1000080,101,200639,ARDEN/IPC YEON           ,11/18/2013 0:00,JB App# 5,6,1107.5,1107.5,0
101,1000085,101,211226,McNichols Company        ,11/19/2013 0:00,Test Contract November Invoice,3,15564.8,15569.8,0
101,1000086,101,210819,MONONA GROVE SCHOOL DISTR,11/19/2013 0:00,JB App# 1,11,82955,82955,7197
101,1000091,101,203085,CITY OF SEATTLE          ,11/19/2013 0:00,JB App# 1,13,342128.62,342128.62,29682.39
101,1000092,101,218282,WINONA STATE UNIVERSITY  ,11/19/2013 0:00,JB App# 1,9,2116179.6,2116179.6,167579.6
101,1000093,101,200433,ALEXANDER'S MOBILITY SERV,11/19/2013 0:00,JB App# 1,8,134398,0,0
101,1000097,101,202911,CENTRAL HOSPITAL         ,11/19/2013 0:00,JB App# 1,13,33300,37000,0
101,1000098,101,217484,UNIVERSITY OF WISCONSIN P,11/19/2013 0:00,JB App# 1,5,415900,437500,0
101,1000105,101,210824,MONTANA STATE UNIVERSITY ,11/19/2013 0:00,JB App# 1,9,2193024.04,2559943.61,0
101,1000108,101,205081,Douglas County School Dis,11/19/2013 0:00,JB App# 1,8,533025,533025,15525
101,1000111,101,218946,Yahoo                    ,11/19/2013 0:00,JB App# 1,3,82500,82500,0
101,1000113,101,218739,Weyerhaeuser             ,11/20/2013 0:00,JB App# 1,7,13756.49,0,0
101,1000114,101,208701,Jiffy Lube               ,11/19/2013 0:00,JB App# 1,1,46150.3,48368.53,4003.91
101,1000115,101,207156,HANCOCK FABRICS          ,11/19/2013 0:00,JB App# 1,3,689.85,759.85,59.85
101,1000116,101,201375,Avista Corporation       ,11/19/2013 0:00,JB App# 1,10,41713.62,41713.62,3338.62
101,1000118,101,201048,Ambassador Programs,,,,,,
101,1000119,101,200010,**LAURIE GILLIS          ,11/19/2013 0:00,JB App# 1,5,41918.79,41936.79,3636.79
101,1000120,101,204507,DEXTER PLACE             ,11/19/2013 0:00,JB App# 1,5,397375.58,438144.6,30454.45
101,1000122,101,201375,Avista Corporation       ,11/19/2013 0:00,JB App #2,10,16685.45,16685.45,1335.45
101,1000246,101,218043,WASHINGTON INTERSCHOLASTI,11/20/2013 0:00,JB App# 4,6,5995,6000,0
101,1000295,101,200032,*Hoffman Construction    ,11/21/2013 0:00,JB App# 1,5,135250,135250,0
101,1000296,101,217665,University of Idaho      ,11/22/2013 0:00,PO# 134256789,1,69475,69475,0
101,1000297,101,201375,Avista Corporation       ,11/22/2013 0:00,JB App# 1,1,70512.5,70512.5,0
101,1000313,101,215732,Sellen Construction      ,1/15/2014 0:00,JB App# 6,9,194084,178677.12,13554.12
101,1000324,101,200003,#1 Pro Nails             ,3/7/2014 0:00,JB App# 2,5,393673.94,433620.57,34154.36
201,13,101,210744,MICROSOFT C/O CBRE       ,1/28/2014 0:00,JAN BILLING         ,4,-16641.05,5376.9,211.85
201,13,101,210744,MICROSOFT C/O CBRE       ,3/1/2014 0:00,JAN BILLING BACKOUT ,4,-11426.55,-916.9,211.85
201,30,101,208425,JOHN PIETROMONACO        ,12/31/2013 0:00,                    ,2,-3547.46,37341.73,3547.46
201,173,101,216940,Target Store             ,3/17/2014 0:00,                    ,2,-897.68,0,0
201,232,101,200197,901 5th Ave Kennedy Wilso,3/21/2014 0:00,                    ,2,-6069.6,0,0
201,272,101,219052,Proteus Solutions LLC    ,5/30/2013 0:00,CREDIT AND REBILL   ,1,-7355.5,-60368,0
201,272,101,211216,McKinstry Co.            ,12/30/2013 0:00,RE-CREDIT W/OTAX    ,2,-52.21,-11497.18,0
201,272,101,211216,McKinstry Co.            ,12/31/2013 0:00,BACKED OUT          ,3,-3605.53,15493.18,1039.13
201,293,101,215905,Skanska USA Bldg WA Divis,2/10/2014 0:00,RETENTION BILLING   ,2,-7794.9,0,0
201,297,101,206834,Gateway Construction     ,3/10/2014 0:00,RETENTION BILLING   ,2,-2270.2,0,0
201,435,101,204143,Continental Place Condomi,9/5/2013 0:00,                    ,2,104.6,-1101,-104.6
201,487,101,215100,SNYDER HOLDINGS LLC      ,1/13/2014 0:00,                    ,2,-45.6,480,45.6
201,632,101,210744,MICROSOFT C/O CBRE       ,3/7/2014 0:00,REBILL              ,2,-106941.6,118824,0
201,677,101,207208,HARVARD MARKET - HOA     ,1/18/2013 0:00,                    ,2,1235,-13000,-1235
201,677,101,207208,HARVARD MARKET - HOA     ,1/19/2013 0:00,                    ,2,9.5,-100,-9.5
201,700,101,210607,MCKINSTRY ESSENTION INC  ,1/31/2013 0:00,                    ,2,152,-2000,-152
201,778,101,201081,Amica                    ,2/14/2013 0:00,                    ,2,11.78,-124,-11.78
201,804,101,216191,Sternoff Companies       ,3/19/2014 0:00,                    ,2,-5466.24,0,0
201,833,101,207208,HARVARD MARKET - HOA     ,2/12/2014 0:00,                    ,2,1244.5,-13100,-1244.5
201,834,101,202848,CBRE                     ,12/31/2013 0:00,                    ,2,16.17,-170.25,-16.17
201,835,101,214934,SFERS REAL ESTATE CORP. F,1/23/2013 0:00,                    ,2,64.13,-675,-64.13
201,837,101,214934,SFERS REAL ESTATE CORP. F,1/23/2013 0:00,                    ,2,64.13,-675,-64.13
201,845,101,214934,SFERS REAL ESTATE CORP. F,1/23/2013 0:00,                    ,2,64.13,-675,-64.13
201,885,101,218870,Woodstone Credit Union   ,1/30/2013 0:00,                    ,2,27.27,-287,-27.27
201,910,101,207684,Holiday Inn              ,2/7/2014 0:00,                    ,2,-67147.93,-2814.5,-258.93
201,923,101,219381,Federal Public Defenders ,2/7/2014 0:00,                    ,4,-486.44,-263.48,-25.04
201,925,101,210635,MEDALIST MARKETING INC   ,2/4/2014 0:00,                    ,2,1411.44,0,0
201,927,101,204012,Coldwell Banker Commercia,3/12/2014 0:00,                    ,4,2970,-2500,-235
201,1011,101,208904,Jones Lang LaSalle       ,2/26/2013 0:00,                    ,2,4148.96,0,0
201,1116,101,204294,Cummins Northwest,,,,,,
201,1303,101,206868,Genetic Veterinary Scienc,3/10/2014 0:00,RENT                ,2,-32507.76,32498,0
201,1426,101,203599,Cash America             ,2/13/2014 0:00,                    ,2,45.96,-540.75,-45.96
201,1427,101,203599,Cash America             ,2/12/2014 0:00,                    ,2,17.29,-182,-17.29
201,1428,101,203599,Cash America             ,2/13/2014 0:00,                    ,2,35.1,-369.5,-35.1
201,1429,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,15.53,-163.5,-15.53
201,1430,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,50.26,-529,-50.26
201,1431,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,17.24,-181.5,-17.24
201,1432,101,203599,Cash America             ,2/13/2014 0:00,                    ,2,16.6,-174.75,-16.6
201,1433,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,15.53,-163.5,-15.53
201,1434,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,23.11,-243.25,-23.11
201,1435,101,203599,Cash America             ,2/13/2014 0:00,                    ,2,15.53,-163.5,-15.53
201,1436,101,203599,Cash America             ,2/12/2014 0:00,                    ,2,17.53,-184.5,-17.53
201,1437,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,15.53,-163.5,-15.53
201,1464,101,203764,Chiles & Company Inc     ,2/6/2014 0:00,                    ,2,157.06,-1653.25,-157.06
201,1575,101,201375,Avista Corporation       ,2/20/2013 0:00,                    ,2,-1064.4,0,0
201,1612,101,204048,Columbia Hydronics       ,2/28/2014 0:00,                    ,2,18.4,-200,-18.4
201,1856,101,219433,Julie Drinkward          ,3/14/2014 0:00,                    ,2,-3484.68,0,0
201,1892,101,202088,Barclay Broadway Apartmen,1/31/2014 0:00,                    ,2,-1363.05,-1199.5,-113.95
201,1897,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,16.44,-173,-16.44
201,1898,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,29.52,-310.75,-29.52
201,1899,101,203599,Cash America             ,2/13/2014 0:00,                    ,2,16.15,-170,-16.15
201,1900,101,203599,Cash America             ,2/13/2014 0:00,                    ,2,13.87,-150.75,-13.87
201,1901,101,203599,Cash America             ,2/14/2014 0:00,                    ,2,17.72,-186.5,-17.72
201,1909,101,214769,SCIDPDA                  ,4/11/2013 0:00,                    ,2,215.84,-2272,-215.84
201,1943,101,200641,ARE Seattle 11           ,2/1/2013 0:00,CM FOR WSST         ,2,49713.5,-523300,-49713.5
201,2292,101,213133,Pacific Medical Center   ,2/8/2013 0:00,                    ,2,-5256,0,0
201,2338,101,200958,Alexandria Real Estate Eq,1/30/2014 0:00,                    ,4,-22412.68,28708.9,452.14
201,2384,101,203854,City of Auburn City Hall ,1/30/2013 0:00,                    ,2,-56.12,590.75,56.12
201,2401,101,207037,Green Max Distributor - N,1/29/2014 0:00,                    ,2,-2174.02,1000,94
201,2464,101,203599,Cash America             ,2/12/2014 0:00,                    ,2,14.61,-153.75,-14.61
201,2465,101,203599,Cash America             ,2/12/2014 0:00,                    ,2,16.67,-175.5,-16.67
201,2566,101,203599,Cash America             ,2/13/2014 0:00,                    ,2,18.22,-191.75,-18.22
201,2567,101,203599,Cash America             ,2/18/2014 0:00,                    ,2,22.21,-233.75,-22.21
201,2568,101,203599,Cash America             ,2/18/2014 0:00,                    ,2,71.75,-755.25,-71.75
201,2569,101,203599,Cash America             ,2/18/2014 0:00,                    ,2,15.63,-164.5,-15.63
201,2571,101,203599,Cash America             ,2/18/2014 0:00,                    ,2,15.8,-179.5,-15.8
201,2572,101,203599,Cash America             ,2/18/2014 0:00,                    ,2,16.07,-171,-16.07
201,2835,101,205063,Doug Bean & Associates   ,3/28/2013 0:00,                    ,2,76.8,-834.75,-76.8
201,2986,101,215619,Scottish Rite Masonic Ctr,3/12/2014 0:00,                    ,4,-403,-403,-38.28
201,3153,101,208554,Jackson Contractors Group,10/3/2013 0:00,RETENTION BILLING   ,1,-3055.5,0,0
201,3652,101,203599,Cash America             ,2/18/2014 0:00,                    ,2,17.82,-187.55,-17.82
201,3819,101,202190,Bellevue Towers          ,2/28/2014 0:00,                    ,2,1628.54,-17142.5,-1628.54
201,4063,101,219701,BeLuminous Yoga          ,3/19/2014 0:00,                    ,4,-2396,-2396,-227.62
201,4315,101,205835,F5 Networks at 401       ,2/28/2014 0:00,                    ,2,346.96,-3652.25,-346.96
201,4316,101,209589,LA Fitness               ,2/26/2013 0:00,                    ,4,-1130.66,11901.71,1130.66
201,4717,101,219639,Assumption Church        ,2/20/2014 0:00,                    ,2,220533,0,0
201,4717,101,219639,Assumption Church        ,2/28/2014 0:00,                    ,2,-330530.67,50350,4783.25
201,4768,101,219381,Federal Public Defenders ,2/28/2014 0:00,                    ,4,-6479.92,-263.48,-25.04
201,4857,101,203777,Choice Organic Teas      ,3/28/2013 0:00,                    ,4,-347.1,-347.1,-32.98
201,5076,101,210607,MCKINSTRY ESSENTION INC  ,12/5/2013 0:00,DEC BILLING         ,3,-64.03,2042,64.03
201,5184,101,204053,Columbia Resource Company,9/28/2012 0:00,                    ,4,986.5,-913.5,-76.74
201,5224,101,207081,Group Health Cooperative ,4/25/2013 0:00,                    ,2,185.54,-1953,-185.54
201,5269,101,202861,CBRE UNION BANK          ,4/25/2013 0:00,                    ,2,174.73,-1839.25,-174.73
201,5289,101,202168,Bellevue Art Museum      ,3/6/2014 0:00,                    ,4,-5660.42,4756.66,451.88
201,5297,101,203777,Choice Organic Teas      ,3/26/2013 0:00,                    ,2,199.98,-2105,-199.98
201,5350,101,208872,Johnson Controls         ,3/6/2014 0:00,                    ,2,2712,2712,0
201,5403,101,204053,Columbia Resource Company,2/13/2014 0:00,                    ,3,83.75,-997,-83.75
201,5846,101,203387,CUSHMAN & WAKEFIELD      ,4/9/2013 0:00,                    ,2,-14.25,150,14.25
201,6123,101,207683,Holder Construction Group,12/20/2013 0:00,RETENTION BILLING   ,1,-343.98,0,0
201,6124,101,207683,Holder Construction Group,12/20/2013 0:00,RETENTION BILLING   ,3,-34073.21,40,3.48
201,6133,101,215905,Skanska USA Bldg WA Divis,2/10/2014 0:00,RETENTION BILLING   ,2,-18039.5,0,0
201,6154,101,217116,The Walt Disney Company  ,4/11/2013 0:00,                    ,2,210.62,-2217,-210.62
201,6163,101,214769,SCIDPDA                  ,4/11/2013 0:00,                    ,2,69.87,-735.5,-69.87
201,6163,101,214769,SCIDPDA                  ,4/22/2013 0:00,                    ,2,-3221.48,0,0
201,6232,101,201813,BP WEST COAST PRODUCTS LL,3/17/2014 0:00,                    ,4,11365.1,11365.1,1079.68
201,6234,101,206989,Goudy Construction       ,3/17/2014 0:00,                    ,2,3650,3650,0
201,6235,101,207662,Hines Global REIT        ,3/17/2014 0:00,                    ,4,16974,16974,1612.54
201,6311,101,213666,Puget Sound Pipe & Supply,3/15/2013 0:00,                    ,6,-14370.6,7278,586.6
201,6336,101,217497,UPS Oasis Supply Corp    ,5/1/2013 0:00,                    ,2,-8998.52,0,0
201,6339,101,215709,Seattle Science Foundatio,3/27/2014 0:00,                    ,4,4942.08,-4153,-394.54
201,6353,101,218863,Woodinville Fire & Rescue,3/20/2014 0:00,                    ,4,871,871,74.9
201,6452,101,208556,Jackson Dean Construction,3/20/2014 0:00,CREDIT              ,4,8020.6,-6740,-640.3
201,6452,101,208556,Jackson Dean Construction,3/21/2014 0:00,MARCH BILLING       ,2,6740,6740,0
201,6605,101,210607,MCKINSTRY ESSENTION INC  ,3/21/2014 0:00,                    ,2,20757,20757,0
201,6709,101,219695,Larry Morrison Constructi,3/24/2014 0:00,                    ,2,1266,1266,0
201,6833,101,208751,Jo Anne Hacker           ,3/27/2014 0:00,                    ,8,-3680.32,345055.09,404.81
201,6919,101,218635,Weingarten Realty        ,4/19/2013 0:00,                    ,2,-3700.84,0,0
201,7045,101,214233,Recovery Cafe            ,6/28/2013 0:00,                    ,2,232.18,-2444,-232.18
201,7069,101,202843,CBRE                     ,3/26/2013 0:00,                    ,2,-9296.56,-7404.58,-703.44
201,7070,101,202843,CBRE                     ,3/26/2013 0:00,                    ,2,-19296.56,-7404.58,-703.44
201,7541,101,204952,Dewalt Construction & Dev,12/4/2013 0:00,                    ,4,-10153.44,7404.59,703.44
201,7541,101,204952,Dewalt Construction & Dev,1/31/2014 0:00,CREDIT              ,3,-23799.44,7161.81,703.44
201,7568,101,216940,Target Store             ,6/13/2013 0:00,                    ,2,-936.8,0,0
201,7693,101,207677,Hoffman Construction     ,2/26/2014 0:00,FEB BILLING         ,2,23974.2,25236,0
201,7825,101,206294,Fluke Corporation        ,4/19/2012 0:00,                    ,2,832.6,-9050,-832.6
201,7949,101,201081,Amica                    ,4/18/2013 0:00,                    ,2,11.78,-124,-11.78
201,8013,101,204165,Cooley LLP               ,7/3/2013 0:00,                    ,3,-14960.57,-415,-39.43
201,8014,101,203754,Chihuly Inc              ,1/11/2002 0:00,                    ,3,-2.64,29.52,2.64
201,8015,101,217366,Tulalip Tribes           ,1/11/2002 0:00,                    ,1,-112.02,0,112.02
201,8016,101,218896,XO Communications        ,1/11/2002 0:00,                    ,4,-5.07,56.64,5.07
201,8017,101,215087,SMURFIT RECYCLING        ,1/11/2002 0:00,                    ,3,-52.55,0,52.55
201,8018,101,214769,SCIDPDA                  ,1/11/2002 0:00,                    ,4,-2.69,30.06,2.69
201,8028,101,207553,Healthcare Realty Service,4/25/2013 0:00,                    ,2,843.6,-8880,-843.6
201,8028,101,207553,Healthcare Realty Service,4/26/2013 0:00,                    ,2,-38894.4,0,0
201,8142,101,202287,Big Lots                 ,4/6/2013 0:00,                    ,2,-46.72,584,46.72
201,8158,101,216940,Target Store             ,6/12/2013 0:00,                    ,2,-2483.32,0,0
201,8219,101,209589,LA Fitness               ,4/6/2013 0:00,                    ,2,-228.29,2378,228.29
201,8219,101,209589,LA Fitness               ,7/18/2013 0:00,                    ,2,-4771.71,-2378,-228.29
201,8268,101,205515,Ed Barber                ,5/30/2013 0:00,                    ,2,-2579.72,0,0
201,8279,101,214934,SFERS REAL ESTATE CORP. F,5/31/2013 0:00,                    ,2,248.43,-2615,-248.43
201,8349,101,210325,Lynnwood Convention Cente,4/11/2013 0:00,                    ,2,1815.36,-19109,-1815.36
201,8356,101,214769,SCIDPDA                  ,7/16/2013 0:00,                    ,2,22.49,-236.75,-22.49
201,8737,101,205778,Evergreen Court Retiremen,4/13/2013 0:00,                    ,2,-81.2,854.75,81.2
201,8780,101,214769,SCIDPDA                  ,4/15/2013 0:00,                    ,2,19.52,-205.5,-19.52
201,8781,101,214769,SCIDPDA                  ,7/16/2013 0:00,                    ,2,143.75,-1513.15,-143.75
201,9355,101,214120,RP Bellevue LLC          ,6/19/2013 0:00,                    ,4,10066.2,-8459,-803.6
201,9514,101,211695,NEPTUNE APARTMENTS       ,4/26/2013 0:00,                    ,2,429.88,-4525,-429.88
201,9822,101,201291,Aronson Security Group   ,12/5/2013 0:00,CREDIT AND REBILL   ,2,-8024.97,-2071.7,-196.81
201,9822,101,201291,Aronson Security Group   ,12/6/2013 0:00,APRIL BILLING       ,1,-41940.15,2071.7,0
201,9930,101,204143,Continental Place Condomi,9/5/2013 0:00,                    ,2,747.48,-7868.25,-747.48
201,9950,101,208872,Johnson Controls         ,1/14/2014 0:00,                    ,2,63.56,-669,-63.56
201,      S313,101,205676,Equinix Services Inc     ,1/2/2013 0:00,SERVICEALLIANCE     ,2,-267.58,2816.67,267.58
201,      S413,101,206307,Food Lifeline            ,1/2/2013 0:00,SERVICEALLIANCE     ,2,-87.31,919,87.31
201,      S813,101,205568,Element                  ,1/2/2013 0:00,SERVICEALLIANCE     ,2,-4333.61,668,63.46
201,10098,101,203387,CUSHMAN & WAKEFIELD      ,7/8/2013 0:00,                    ,2,-1752,0,0
201,10352,101,200952,Alerton Building         ,8/19/2013 0:00,                    ,2,-437.5,-777.5,-73.86
201,10388,101,203882,City of Issaquah         ,5/24/2013 0:00,                    ,2,161.31,-1698,-161.31
201,10413,101,213156,Pacific Rim Investments a,7/25/2013 0:00,                    ,2,32.3,-340,-32.3
201,10414,101,209427,Kilroy Realty Corporation,5/7/2013 0:00,                    ,2,-808.74,-1039,-98.71
201,10423,101,215535,Sandella's Flatbread     ,8/30/2013 0:00,                    ,2,20.9,-220,-20.9
201,10542,101,209427,Kilroy Realty Corporation,6/13/2013 0:00,                    ,2,-243.52,-1039,-98.71
201,10544,101,202125,Bay West                 ,2/19/2002 0:00,                    ,4,-706.12,0,706.12
201,10646,101,210900,MUKILTEO SCHOOL DISTRICT ,7/18/2012 0:00,                    ,2,164.92,-1736,-164.92
201,10649,101,210900,MUKILTEO SCHOOL DISTRICT ,5/4/2012 0:00,                    ,2,-83.22,876,83.22
201,10649,101,210900,MUKILTEO SCHOOL DISTRICT ,7/18/2012 0:00,                    ,2,83.22,-876,-83.22
201,10854,101,218067,WASHINGTON R/E HOLDINGS  ,5/14/2013 0:00,                    ,2,288.24,-3133,-288.24
201,11050,101,204128,Consolidated Fire Protect,12/17/2013 0:00,                    ,2,13.05,-150,-13.05
201,11356,101,205991,FOHAOSeattleBTS          ,1/18/2013 0:00,                    ,2,139.18,-1465,-139.18
201,11439,101,210607,MCKINSTRY ESSENTION INC  ,1/21/2013 0:00,                    ,2,985.96,-10378.5,-985.96
201,11461,101,204729,DalTile                  ,9/20/2013 0:00,                    ,2,58,-610.5,-58
201,11462,101,211489,Mohawk Industries        ,6/13/2013 0:00,                    ,2,36.01,-379,-36.01
201,11693,101,211388,Microsoft Corporation    ,2/26/2014 0:00,CREDIT              ,1,-210043.56,-678.61,0
